,2_1 - Inside Sales - Sales Insight
Product_Sector_Configuration__c.Digital_Implementation_TCV__c,editable=true/readable=true
Product_Sector_Configuration__c.Electrical_Signoff_AX_Override__c,editable=true/readable=true
Product_Sector_Configuration__c.Electrical_Signoff_Decimal_TCV__c,editable=false/readable=true
Product_Sector_Configuration__c.Electrical_Signoff_Final__c,editable=true/readable=true
Product_Sector_Configuration__c.Electrical_Signoff_Split__c,editable=true/readable=true
Product_Sector_Configuration__c.Electrical_Signoff_TCV__c,editable=true/readable=true
Product_Sector_Configuration__c.Emulation_Acceleration_AX_Override__c,editable=true/readable=true
Product_Sector_Configuration__c.Emulation_Acceleration_Decimal_TCV__c,editable=false/readable=true
Product_Sector_Configuration__c.Emulation_Acceleration_Final__c,editable=true/readable=true
Product_Sector_Configuration__c.Emulation_Acceleration_Split__c,editable=true/readable=true
Product_Sector_Configuration__c.Emulation_Acceleration_TCV__c,editable=true/readable=true
Product_Sector_Configuration__c.Formal_Verification_AX_Override__c,editable=true/readable=true
Product_Sector_Configuration__c.Formal_Verification_Decimal_TCV__c,editable=false/readable=true
Product_Sector_Configuration__c.Formal_Verification_Final__c,editable=true/readable=true
Product_Sector_Configuration__c.Formal_Verification_Split__c,editable=true/readable=true
Product_Sector_Configuration__c.Formal_Verification_TCV__c,editable=true/readable=true
Product_Sector_Configuration__c.Functional_Verification_AX_Override__c,editable=true/readable=true
Product_Sector_Configuration__c.Functional_Verification_Decimal_TCV__c,editable=false/readable=true
Product_Sector_Configuration__c.Functional_Verification_Final__c,editable=true/readable=true
Product_Sector_Configuration__c.Functional_Verification_Split__c,editable=true/readable=true
Product_Sector_Configuration__c.Functional_Verification_TCV__c,editable=true/readable=true
Product_Sector_Configuration__c.IC_PackageSiP_codesign_TCV__c,editable=true/readable=true
Product_Sector_Configuration__c.IC_Package_SiP_Decimal_TCV__c,editable=false/readable=true
Product_Sector_Configuration__c.IC_Package_SiP_codesign_AX_Override__c,editable=true/readable=true
Product_Sector_Configuration__c.IC_Package_SiP_codesign_Final__c,editable=true/readable=true
Product_Sector_Configuration__c.IC_Package_SiP_codesign_Split__c,editable=true/readable=true
Product_Sector_Configuration__c.Opp_TCV__c,editable=false/readable=true
Product_Sector_Configuration__c.Opp_Transaction_Type__c,editable=false/readable=true
Product_Sector_Configuration__c.Opportunity_External_id__c,editable=true/readable=true
Product_Sector_Configuration__c.Opportunity_ID__c,editable=false/readable=true
Product_Sector_Configuration__c.Opportunity_Transaction_Type__c,editable=true/readable=true
Product_Sector_Configuration__c.PCB_Design_AX_Override__c,editable=true/readable=true
Product_Sector_Configuration__c.PCB_Design_Decimal_TCV__c,editable=false/readable=true
Product_Sector_Configuration__c.PCB_Design_Final__c,editable=true/readable=true
Product_Sector_Configuration__c.PCB_Design_Split__c,editable=true/readable=true
Product_Sector_Configuration__c.PCB_Design_TCV__c,editable=true/readable=true
Product_Sector_Configuration__c.Physical_Signoff_AX_Override__c,editable=true/readable=true
Product_Sector_Configuration__c.Physical_Signoff_Decimal_TCV__c,editable=false/readable=true
Product_Sector_Configuration__c.Physical_Signoff_Final__c,editable=true/readable=true
Product_Sector_Configuration__c.Physical_Signoff_Split__c,editable=true/readable=true
Product_Sector_Configuration__c.Physical_Signoff_TCV__c,editable=true/readable=true
Product_Sector_Configuration__c.Services_AX_Override__c,editable=true/readable=true
Product_Sector_Configuration__c.Services_Decimal_TCV__c,editable=false/readable=true
Product_Sector_Configuration__c.Services_Final__c,editable=true/readable=true
Product_Sector_Configuration__c.Services_Split__c,editable=true/readable=true
Product_Sector_Configuration__c.Services_TCV__c,editable=true/readable=true
Product_Sector_Configuration__c.Synthesis_Test_AX_Override__c,editable=true/readable=true
Product_Sector_Configuration__c.Synthesis_Test_Decimal_TCV__c,editable=false/readable=true
Product_Sector_Configuration__c.Synthesis_Test_Final__c,editable=true/readable=true
Product_Sector_Configuration__c.Synthesis_Test_Split__c,editable=true/readable=true
Product_Sector_Configuration__c.Synthesis_Test_TCV__c,editable=true/readable=true
Product_Sector_Configuration__c.SystemLevel_Design_AX_Override__c,editable=true/readable=true
Product_Sector_Configuration__c.SystemLevel_Design_Decimal_TCV__c,editable=false/readable=true
Product_Sector_Configuration__c.SystemLevel_Design_Final__c,editable=true/readable=true
Product_Sector_Configuration__c.SystemLevel_Design_Split__c,editable=true/readable=true
Product_Sector_Configuration__c.SystemLevel_Design_TCV__c,editable=true/readable=true
Product_Sector_Configuration__c.TCV_Calculation_Value__c,editable=true/readable=true
Product_Sector_Configuration__c.Total_AX_Override__c,editable=true/readable=true
Product_Sector_Configuration__c.Total_Final__c,editable=true/readable=true
Product_Sector_Configuration__c.Total_Split__c,editable=true/readable=true
Product_Sector_Configuration__c.Total_TCV_Value__c,editable=true/readable=true
Product_Sector_Configuration__c.VIP_AX_Override__c,editable=true/readable=true
Product_Sector_Configuration__c.VIP_Decimal_TCV__c,editable=false/readable=true
Product_Sector_Configuration__c.VIP_Final__c,editable=true/readable=true
Product_Sector_Configuration__c.VIP_Split__c,editable=true/readable=true
Product_Sector_Configuration__c.VIP_TCV__c,editable=true/readable=true
Product_Sector_Configuration__c.isDMSOverride__c,editable=true/readable=true
Product_Sector_Configuration__c.isFirstLoad__c,editable=true/readable=true
Product_Support_Agent__c.Available__c,editable=true/readable=true
Product_Support_Agent__c.Display_Level_1_and_level_2__c,editable=false/readable=false
Product_Support_Agent__c.Expertise__c,editable=true/readable=true
Product_Support_Agent__c.Product_Feature__c,editable=true/readable=true
Product_Support_Agent__c.Product_Feature_level_1__c,editable=true/readable=true
Product_Support_Agent__c.Product_feature_level_2__c,editable=true/readable=true
Product_Support_Agent__c.Row_Id__c,editable=true/readable=true
Product_Support_Agent__c.Support_Center__c,editable=true/readable=true
Product_Support_Agent__c.User__c,editable=true/readable=true
Product_Support_Agent__c.isMigrated_Record__c,editable=true/readable=true
Product_Support_Matrix__c.Entitlement_End_Date__c,editable=true/readable=true
Product_Support_Matrix__c.Product_Support_Matrix_Number__c,editable=false/readable=true
Product_Support_Matrix__c.Row_Id_Transition__c,editable=false/readable=true
Product_Support_Matrix__c.Row_Id__c,editable=true/readable=true
Product_Support_Matrix__c.Support_Type__c,editable=true/readable=true
Product_Support_Matrix__c.isMigrated_Record__c,editable=true/readable=true
Product_Upgrade__c.CPM_ID__c,editable=true/readable=true
Product_Upgrade__c.Child_Product_CPM_ID__c,editable=true/readable=true
Product_Upgrade__c.Child_Product__c,editable=true/readable=true
Product_Upgrade__c.GUID__c,editable=true/readable=true
Product_Upgrade__c.Parent_Product_CPM_ID__c,editable=true/readable=true
Product_Upgrade__c.Parent_Product__c,editable=true/readable=true
Product_Upgrade__c.Quantity__c,editable=true/readable=true
Product_Upgrade__c.Status__c,editable=true/readable=true
Product_Upgrade__c.Type__c,editable=true/readable=true
Project__c.Account_Name__c,editable=false/readable=false
Project__c.Account__c,editable=false/readable=false
Project__c.Internal_Project_Summary__c,editable=false/readable=false
Project__c.Private_Attachments_ID__c,editable=false/readable=false
Project__c.Project_Email_Alias__c,editable=false/readable=false
Project__c.Project_External_Email_Alias__c,editable=false/readable=false
Project__c.Project_Name__c,editable=false/readable=false
Project__c.Project_Summary__c,editable=false/readable=false
Project__c.Project_internal_email_alias__c,editable=false/readable=false
Project__c.Public_Attachments_ID__c,editable=false/readable=false
Project__c.Status__c,editable=false/readable=false
Quarterly_Revenue_Of_Opportunity__c.Expected_Close_Quarter_2__c,editable=false/readable=true
Quarterly_Revenue_Of_Opportunity__c.Quarter_Serial__c,editable=false/readable=true
Quarterly_Revenue_Of_Opportunity__c.Revenue_Value__c,editable=false/readable=true
QueueAssignment__c.Account__c,editable=false/readable=false
QueueAssignment__c.Assignment_Reason__c,editable=true/readable=true
QueueAssignment__c.BU_Summary__c,editable=false/readable=false
QueueAssignment__c.Check_User_Availability__c,editable=true/readable=true
QueueAssignment__c.No_User_Found__c,editable=true/readable=true
QueueAssignment__c.Product_Feature__c,editable=true/readable=true
QueueAssignment__c.Product__c,editable=true/readable=true
QueueAssignment__c.Support_Center__c,editable=false/readable=false
Queued_Task__c.Account__c,editable=true/readable=true
Queued_Task__c.Activity_Currency__c,editable=true/readable=true
Queued_Task__c.Activity_Type__c,editable=true/readable=true
Queued_Task__c.Article_Author__c,editable=false/readable=false
Queued_Task__c.Article_Feedback__c,editable=false/readable=false
Queued_Task__c.Article_K_Team__c,editable=false/readable=true
Queued_Task__c.Article__c,editable=true/readable=true
Queued_Task__c.CCR_Contact_Support_Center__c,editable=false/readable=true
Queued_Task__c.CCR__c,editable=true/readable=true
Queued_Task__c.Case_Contact_Support_Center__c,editable=false/readable=true
Queued_Task__c.Case_K_Team__c,editable=false/readable=true
Queued_Task__c.Case_Origin__c,editable=false/readable=true
Queued_Task__c.Case_To_Email_Address__c,editable=true/readable=true
Queued_Task__c.Case__c,editable=true/readable=true
Queued_Task__c.Comments__c,editable=true/readable=true
Queued_Task__c.Contact_Support_Center__c,editable=false/readable=true
Queued_Task__c.Contact__c,editable=true/readable=true
Queued_Task__c.Due_Date__c,editable=true/readable=true
Queued_Task__c.Owner_External_Id__c,editable=true/readable=true
Queued_Task__c.Priority__c,editable=true/readable=true
Queued_Task__c.Product_Class__c,editable=true/readable=true
Queued_Task__c.Product_Feature__c,editable=false/readable=true
Queued_Task__c.Product_K_Team__c,editable=false/readable=true
Queued_Task__c.Status__c,editable=true/readable=true
Queued_Task__c.Submitter_Mgr__c,editable=true/readable=true
Queued_Task__c.Submitter_Region__c,editable=true/readable=true
Queued_Task__c.Submitter_Type__c,editable=false/readable=false
Queued_Task__c.Submitter__c,editable=true/readable=true
Queued_Task__c.Support_Center_CCR__c,editable=true/readable=true
Queued_Task__c.Type__c,editable=true/readable=true
Queued_Task__c.User__c,editable=true/readable=true
Quote.ARM_discount__c,editable=false/readable=false
Quote.AccountId,editable=false/readable=true
Quote.Accounts__c,editable=true/readable=true
Quote.Active__c,editable=true/readable=true
Quote.AdditionalAddress,editable=true/readable=true
Quote.AdditionalName,editable=true/readable=true
Quote.Address__c,editable=true/readable=true
Quote.Analog_RF_Mixed_Signal_Design_TCV__c,editable=false/readable=false
Quote.Annual_Maint_Total__c,editable=false/readable=true
Quote.Attachment_Exhibit_Effective_Date__c,editable=true/readable=true
Quote.Attachment_Exhibit_Expiry_Date__c,editable=true/readable=true
Quote.Attachment_Exhibit__c,editable=true/readable=true
Quote.Beginning_Balance_Curr__c,editable=false/readable=true
Quote.Beginning_Balance__c,editable=true/readable=true
Quote.Bill_To_City_State_Formatting__c,editable=false/readable=true
Quote.Bill_To_SAP_Id__c,editable=false/readable=true
Quote.Bill_To__c,editable=true/readable=true
Quote.BillingAddress,editable=true/readable=true
Quote.BillingName,editable=true/readable=true
Quote.Billing_Cycle__c,editable=true/readable=true
Quote.Billing_Total__c,editable=false/readable=true
Quote.Booked_Date__c,editable=false/readable=true
Quote.CDN_Agreement2__c,editable=true/readable=true
Quote.CDN_Agreement_99Yr__c,editable=false/readable=true
Quote.CDN_Agreement_Report__c,editable=false/readable=true
Quote.CDN_Agreement__c,editable=true/readable=true
Quote.CDSJ_Original_Format_Invoice__c,editable=true/readable=true
Quote.Cadence_Entity__c,editable=true/readable=true
Quote.City__c,editable=true/readable=true
Quote.City_zipcode_format_for_report__c,editable=false/readable=true
Quote.CoTerm_Date__c,editable=true/readable=true
Quote.Company_Code__c,editable=true/readable=true
Quote.Company__c,editable=true/readable=true
Quote.ContactId,editable=true/readable=true
Quote.Contact_Account_Name_Kanji__c,editable=true/readable=true
Quote.Contact_Account_Name__c,editable=true/readable=true
Quote.Contact_Address_3__c,editable=true/readable=true
Quote.Contact_Address_4__c,editable=true/readable=true
Quote.Contact_City__c,editable=true/readable=true
Quote.Contact_Country__c,editable=true/readable=true
Quote.Contact_Division_Kanji__c,editable=true/readable=true
Quote.Contact_Division__c,editable=true/readable=true
Quote.Contact_Email__c,editable=false/readable=true
Quote.Contact_Fax__c,editable=false/readable=true
Quote.Contact_Phone__c,editable=false/readable=true
Quote.Contact_State__c,editable=true/readable=true
Quote.Contact_Street__c,editable=true/readable=true
Quote.Contact_Zipcode__c,editable=true/readable=true
Quote.ContractId,editable=false/readable=false
Quote.Country__c,editable=true/readable=true
Quote.CreatedDate__c,editable=true/readable=true
Quote.Created_By__c,editable=false/readable=true
Quote.Created_Date_Format__c,editable=false/readable=true
Quote.Currency_Code__c,editable=true/readable=true
Quote.Currency_Culture_Text__c,editable=true/readable=true
Quote.Currency_Culture__c,editable=false/readable=true
Quote.Currency_Description_Text__c,editable=true/readable=true
Quote.Currency_Description__c,editable=false/readable=true
Quote.Custom_IC_Layout_TCV__c,editable=false/readable=false
Quote.Customer_Product__c,editable=true/readable=true
Quote.DI_discount__c,editable=false/readable=false
Quote.Deal_Type__c,editable=true/readable=true
Quote.Delivery_Email_Address__c,editable=true/readable=true
Quote.Description,editable=true/readable=true
Quote.Description__c,editable=true/readable=true
Quote.Design_IP_Disc__c,editable=false/readable=false
Quote.Design_IP_TCV__c,editable=false/readable=false
Quote.Digital_Implementation_TCV__c,editable=false/readable=false
Quote.Discount,editable=false/readable=true
Quote.Discount__c,editable=true/readable=true
Quote.Disposition_Status__c,editable=true/readable=true
Quote.Duration_Type__c,editable=true/readable=true
Quote.EA_discount__c,editable=false/readable=false
Quote.Email,editable=true/readable=true
Quote.Email__c,editable=true/readable=true
Quote.Employee_First_Name__c,editable=true/readable=true
Quote.Employee_Last_Name__c,editable=true/readable=true
Quote.Employee_Title__c,editable=false/readable=true
Quote.Emulation_Acceleration_TCV__c,editable=false/readable=false
Quote.Entity_Code_Integration__c,editable=false/readable=false
Quote.Entity_Code__c,editable=true/readable=true
Quote.Entity_Code_for_Report__c,editable=false/readable=true
Quote.Entity_Code_new__c,editable=true/readable=true
Quote.Entry_CDN_Agreement__c,editable=true/readable=true
Quote.Entry_PLMA__c,editable=true/readable=true
Quote.Entry_SLMA__c,editable=true/readable=true
Quote.ExpirationDate,editable=true/readable=true
Quote.External_Comments__c,editable=true/readable=true
Quote.FV_discount__c,editable=false/readable=false
Quote.Fax,editable=true/readable=true
Quote.Fax__c,editable=true/readable=true
Quote.Fixed_Coverage_End__c,editable=true/readable=true
Quote.Fixed_Coverage_Start__c,editable=true/readable=true
Quote.Flexible_Amount_Curr__c,editable=false/readable=true
Quote.Flexible_Amount__c,editable=true/readable=true
Quote.Freight_Details__c,editable=true/readable=true
Quote.Freight_Terms__c,editable=true/readable=true
Quote.Functional_Verification_TCV__c,editable=false/readable=false
Quote.Generate_Date__c,editable=true/readable=true
Quote.GrandTotal,editable=false/readable=true
Quote.Grand_Total_Format_Ren__c,editable=false/readable=true
Quote.Grand_Total_Format__c,editable=false/readable=true
Quote.Grand_Total_Ren__c,editable=false/readable=true
Quote.Grand_Total__c,editable=false/readable=true
Quote.Host_Id__c,editable=true/readable=true
Quote.ICPack_discount__c,editable=false/readable=false
Quote.IC_Packaging_TCV__c,editable=false/readable=false
Quote.IC_discount__c,editable=false/readable=false
Quote.IP_Access_Amount_Curr__c,editable=false/readable=true
Quote.IP_Access_Amount__c,editable=true/readable=true
Quote.IP_Base_Total__c,editable=true/readable=true
Quote.IP_Maint_Total__c,editable=true/readable=true
Quote.Include_1Yr_TBL_In_Report__c,editable=false/readable=true
Quote.Include_Annual_Price__c,editable=true/readable=true
Quote.Include_Discount_In_Report__c,editable=false/readable=true
Quote.Include_Discount__c,editable=true/readable=true
Quote.Include_Extended_Price_in_Report__c,editable=false/readable=true
Quote.Include_WAN_Rate_in_Report__c,editable=false/readable=true
Quote.Include_WAN_Type_in_Report__c,editable=false/readable=true
Quote.Include_WAN_in_Report__c,editable=false/readable=true
Quote.Interface_Failure_Reason__c,editable=false/readable=true
Quote.Invoice_unnecessary__c,editable=true/readable=true
Quote.Is_My_Quote__c,editable=false/readable=true
Quote.Japan_Terms__c,editable=true/readable=true
Quote.LD_discount__c,editable=false/readable=false
Quote.Last_Modified_By_Legacy__c,editable=false/readable=false
Quote.Last_Modified_Date_Legacy__c,editable=false/readable=false
Quote.Line_Items_Price_Book_Types__c,editable=true/readable=true
Quote.List_Price__c,editable=true/readable=true
Quote.List_price_quote_ARM__c,editable=false/readable=false
Quote.List_price_quote_DIP__c,editable=false/readable=false
Quote.List_price_quote_DI__c,editable=false/readable=false
Quote.List_price_quote_EA__c,editable=false/readable=false
Quote.List_price_quote_FV__c,editable=false/readable=false
Quote.List_price_quote_ICPack__c,editable=false/readable=false
Quote.List_price_quote_IC__c,editable=false/readable=false
Quote.List_price_quote_LD__c,editable=false/readable=false
Quote.List_price_quote_PCB__c,editable=false/readable=false
Quote.List_price_quote_PVA__c,editable=false/readable=false
Quote.List_price_quote_SL__c,editable=false/readable=false
Quote.List_price_quote_VIP__c,editable=false/readable=false
Quote.Logic_Design_TCV__c,editable=false/readable=false
Quote.Maint_SO__c,editable=true/readable=true
Quote.Maintenance_Total__c,editable=false/readable=true
Quote.Max_Line_Number__c,editable=false/readable=false
Quote.Months_Covered__c,editable=true/readable=true
Quote.Net_price_quote_ARM__c,editable=false/readable=false
Quote.Net_price_quote_DIP__c,editable=false/readable=false
Quote.Net_price_quote_DI__c,editable=false/readable=false
Quote.Net_price_quote_EA__c,editable=false/readable=false
Quote.Net_price_quote_FV__c,editable=false/readable=false
Quote.Net_price_quote_ICPack__c,editable=false/readable=false
Quote.Net_price_quote_IC__c,editable=false/readable=false
Quote.Net_price_quote_LD__c,editable=false/readable=false
Quote.Net_price_quote_PCB__c,editable=false/readable=false
Quote.Net_price_quote_PVA__c,editable=false/readable=false
Quote.Net_price_quote_SL__c,editable=false/readable=false
Quote.Net_price_quote_VIP__c,editable=false/readable=false
Quote.New_Assigned_User__c,editable=true/readable=true
Quote.OM_Rep_Login__c,editable=false/readable=true
Quote.OM_Rep__c,editable=true/readable=true
Quote.One_Time_Adjustment_Curr__c,editable=false/readable=true
Quote.One_Time_Adjustment_Currency__c,editable=false/readable=true
Quote.One_Time_Adjustment__c,editable=true/readable=true
Quote.Opportunity_Id__c,editable=false/readable=true
Quote.Opportunity_Transaction_Type__c,editable=false/readable=true
Quote.Other_List_Price__c,editable=false/readable=false
Quote.Other_Net_Price__c,editable=false/readable=false
Quote.Owner_Include_Annual_Price__c,editable=false/readable=true
Quote.Owner_Include_List_Price_99yr__c,editable=false/readable=true
Quote.Owner_Include_Renmaint_Discount__c,editable=false/readable=true
Quote.Owner_Include_discount_99yr__c,editable=false/readable=true
Quote.Owner__c,editable=true/readable=true
Quote.PCB_Design_TCV__c,editable=false/readable=false
Quote.PCB_discount__c,editable=false/readable=false
Quote.PLMA2__c,editable=true/readable=true
Quote.PLMA_Report__c,editable=false/readable=true
Quote.PLMA__c,editable=true/readable=true
Quote.PO_Date__c,editable=true/readable=true
Quote.PO_Number__c,editable=true/readable=true
Quote.PVA_discount__c,editable=false/readable=false
Quote.Parent_Account__c,editable=true/readable=true
Quote.Payment_Terms__c,editable=true/readable=true
Quote.Phone,editable=true/readable=true
Quote.Phone__c,editable=true/readable=true
Quote.Physical_Verification_Analysis_TCV__c,editable=false/readable=false
Quote.Priced_By__c,editable=false/readable=false
Quote.Primary_Account_Address__c,editable=true/readable=true
Quote.Primary_Account_Name_for_Report__c,editable=false/readable=true
Quote.Primary_Account_Number__c,editable=true/readable=true
Quote.Primary_Account_SAP_Sold_To__c,editable=true/readable=true
Quote.Primary_Account_Sold_To_Name__c,editable=true/readable=true
Quote.Primary_Quote_Discount__c,editable=true/readable=true
Quote.Primary_SAP_Customer_Id__c,editable=true/readable=true
Quote.Product_Sector_10_List_Price__c,editable=false/readable=false
Quote.Product_Sector_10_Net_Price__c,editable=false/readable=false
Quote.Product_Sector_11_List_Price__c,editable=false/readable=false
Quote.Product_Sector_11_Net_Price__c,editable=false/readable=false
Quote.Product_Sector_12_List_Price__c,editable=false/readable=false
Quote.Product_Sector_12_Net_Price__c,editable=false/readable=false
Quote.Product_Sector_1_List_Price__c,editable=false/readable=false
Quote.Product_Sector_1_Net_Price__c,editable=false/readable=false
Quote.Product_Sector_2_List_Price__c,editable=false/readable=false
Quote.Product_Sector_2_Net_Price__c,editable=false/readable=false
Quote.Product_Sector_3_List_Price__c,editable=false/readable=false
Quote.Product_Sector_3_Net_Price__c,editable=false/readable=false
Quote.Product_Sector_4_List_Price__c,editable=false/readable=false
Quote.Product_Sector_4_Net_Price__c,editable=false/readable=false
Quote.Product_Sector_5_List_Price__c,editable=false/readable=false
Quote.Product_Sector_5_Net_Price__c,editable=false/readable=false
Quote.Product_Sector_6_List_Price__c,editable=false/readable=false
Quote.Product_Sector_6_Net_Price__c,editable=false/readable=false
Quote.Product_Sector_7_List_Price__c,editable=false/readable=false
Quote.Product_Sector_7_Net_Price__c,editable=false/readable=false
Quote.Product_Sector_8_List_Price__c,editable=false/readable=false
Quote.Product_Sector_8_Net_Price__c,editable=false/readable=false
Quote.Product_Sector_9_List_Price__c,editable=false/readable=false
Quote.Product_Sector_9_Net_Price__c,editable=false/readable=false
Quote.Product_Total__c,editable=false/readable=true
Quote.QuoteToAddress,editable=true/readable=true
Quote.QuoteToName,editable=true/readable=true
Quote.Quote_Comments__c,editable=true/readable=true
Quote.Quote_Currency_Symbol2__c,editable=true/readable=true
Quote.Quote_Currency__c,editable=true/readable=true
Quote.Quote_Number__c,editable=false/readable=true
Quote.Quote_Total_Without_Disc__c,editable=false/readable=true
Quote.Quote_Total_without_Disc_OTA_Format__c,editable=false/readable=true
Quote.Quote_Type__c,editable=true/readable=true
Quote.ROW_ID__c,editable=true/readable=true
Quote.Remaining_Balance_IPAccessSel_Report__c,editable=false/readable=true
Quote.Remaining_Balance_IPAccessSel__c,editable=true/readable=true
Quote.Remaining_Balance_IPAccess_Report__c,editable=false/readable=true
Quote.Remaining_Balance_IPAccess__c,editable=true/readable=true
Quote.Revision_Date__c,editable=true/readable=true
Quote.Revision__c,editable=true/readable=true
Quote.Royalty_Type__c,editable=true/readable=true
Quote.SAP_Id__c,editable=true/readable=true
Quote.SLMA2__c,editable=true/readable=true
Quote.SLMA_Report__c,editable=false/readable=true
Quote.SLMA__c,editable=true/readable=true
Quote.SL_Discount__c,editable=false/readable=false
Quote.Sales_Rep__c,editable=false/readable=false
Quote.Ship_To_City_State_Formatting__c,editable=false/readable=true
Quote.Ship_To_Country__c,editable=true/readable=true
Quote.Ship_To_SAP_ID__c,editable=false/readable=true
Quote.Ship_To_State__c,editable=true/readable=true
Quote.Ship_To__c,editable=true/readable=true
Quote.ShippingAddress,editable=true/readable=true
Quote.ShippingHandling,editable=true/readable=true
Quote.ShippingName,editable=true/readable=true
Quote.Sold_To_City_State_Formatting__c,editable=false/readable=true
Quote.Special_format_Invoice_of_the_Bill_to_Cu__c,editable=true/readable=true
Quote.Start_Date__c,editable=true/readable=true
Quote.State__c,editable=true/readable=true
Quote.Status,editable=true/readable=true
Quote.Submitted_By__c,editable=true/readable=true
Quote.Subtotal,editable=false/readable=true
Quote.System_Level_Design_TCV__c,editable=false/readable=false
Quote.Tax,editable=true/readable=true
Quote.Taxable__c,editable=true/readable=true
Quote.Terms__c,editable=true/readable=true
Quote.TotalPrice,editable=false/readable=true
Quote.Total_Discount_Format__c,editable=false/readable=true
Quote.Total_Discount_Number__c,editable=false/readable=true
Quote.Total_Discount__c,editable=false/readable=true
Quote.Total_Extended_Price_Format__c,editable=false/readable=true
Quote.Total_Extended_Price__c,editable=false/readable=true
Quote.Type__c,editable=false/readable=true
Quote.Uplift_Number__c,editable=true/readable=true
Quote.Uplift__c,editable=true/readable=true
Quote.VIP_Discount__c,editable=false/readable=false
Quote.VIP_Product_Total__c,editable=true/readable=true
Quote.VIP_TCV__c,editable=false/readable=false
Quote.Violations_Count__c,editable=false/readable=true
Quote.Violations_Flag__c,editable=true/readable=true
Quote.WAN_Rate__c,editable=true/readable=true
Quote.WAN_Type__c,editable=true/readable=true
Quote.Zipcode__c,editable=true/readable=true
Quote.incremental_Value__c,editable=true/readable=true
Quote.isMigrated__c,editable=true/readable=true
QuoteLineItem.Added_Manually__c,editable=true/readable=true
QuoteLineItem.Annual_Maint_Amount__c,editable=false/readable=true
QuoteLineItem.Annualized_Maint__c,editable=false/readable=false
QuoteLineItem.Base_Price__c,editable=true/readable=true
QuoteLineItem.Base_Product_Discounts__c,editable=false/readable=true
QuoteLineItem.Base_Product_Extended_Price__c,editable=false/readable=true
QuoteLineItem.Base_Product_List_Price__c,editable=false/readable=true
QuoteLineItem.CIB_Configuration_Id__c,editable=true/readable=true
QuoteLineItem.COP_Integration_Id__c,editable=true/readable=true
QuoteLineItem.Contract_Type__c,editable=true/readable=true
QuoteLineItem.Converted_Price__c,editable=true/readable=true
QuoteLineItem.Currency_Code__c,editable=true/readable=true
QuoteLineItem.Currency__c,editable=true/readable=true
QuoteLineItem.Customer_Product__c,editable=true/readable=true
QuoteLineItem.Days__c,editable=false/readable=true
QuoteLineItem.Description,editable=true/readable=true
QuoteLineItem.Description__c,editable=true/readable=true
QuoteLineItem.Design_Materials_Type__c,editable=false/readable=true
QuoteLineItem.Design_Term__c,editable=true/readable=true
QuoteLineItem.Discount,editable=true/readable=true
QuoteLineItem.Discount_Amount__c,editable=true/readable=true
QuoteLineItem.Discount_Percent__c,editable=true/readable=true
QuoteLineItem.Effective_Date__c,editable=true/readable=true
QuoteLineItem.End_Date__c,editable=true/readable=true
QuoteLineItem.End_Sale_Date__c,editable=true/readable=true
QuoteLineItem.End_Support_Date__c,editable=true/readable=true
QuoteLineItem.End_of_Sale__c,editable=false/readable=true
QuoteLineItem.Expected_Ship_Date__c,editable=true/readable=true
QuoteLineItem.Expiration_Date__c,editable=true/readable=true
QuoteLineItem.Extended_Price_Curr__c,editable=false/readable=true
QuoteLineItem.Extended_Price_Without_Disc__c,editable=false/readable=true
QuoteLineItem.Extended_Price__c,editable=true/readable=true
QuoteLineItem.Host_Name__c,editable=true/readable=true
QuoteLineItem.IP_Host_Id__c,editable=true/readable=true
QuoteLineItem.Include_Product__c,editable=true/readable=true
QuoteLineItem.Include_in_Report__c,editable=true/readable=true
QuoteLineItem.Line_Number_New__c,editable=true/readable=true
QuoteLineItem.Line_Number__c,editable=true/readable=true
QuoteLineItem.ListPrice,editable=true/readable=true
QuoteLineItem.List_Price_Curr__c,editable=false/readable=true
QuoteLineItem.Maint_End_Date__c,editable=true/readable=true
QuoteLineItem.Maint_Product_Discount__c,editable=false/readable=true
QuoteLineItem.Maint_Product_Extended_Price__c,editable=false/readable=true
QuoteLineItem.Maint_Product_List_Price__c,editable=false/readable=true
QuoteLineItem.Maint_Product_Term__c,editable=false/readable=true
QuoteLineItem.Maint_Product_Unit_Price__c,editable=false/readable=true
QuoteLineItem.Maint_Product__c,editable=true/readable=true
QuoteLineItem.Maint_Status__c,editable=true/readable=true
QuoteLineItem.Max_Disc__c,editable=false/readable=true
QuoteLineItem.Max_Discount__c,editable=true/readable=true
QuoteLineItem.Max_Quantity__c,editable=false/readable=false
QuoteLineItem.Min_Function__c,editable=false/readable=true
QuoteLineItem.Minimum_Quantity__c,editable=true/readable=true
QuoteLineItem.Number_Of_Product__c,editable=true/readable=true
QuoteLineItem.OS__c,editable=true/readable=true
QuoteLineItem.Original_Product_PO_Number__c,editable=true/readable=true
QuoteLineItem.PO_Number__c,editable=false/readable=false
QuoteLineItem.Part_Number__c,editable=true/readable=true
QuoteLineItem.Platform__c,editable=true/readable=true
QuoteLineItem.Pricing_Type__c,editable=true/readable=true
QuoteLineItem.ProductCode,editable=true/readable=true
QuoteLineItem.Product_CPMID__c,editable=false/readable=true
QuoteLineItem.Product_Description_RenMaint__c,editable=false/readable=true
QuoteLineItem.Product_Display_Name__c,editable=true/readable=true
